,4,金属包覆垫 G7E05 304+石棉 ,G7E05.011,82*25*3,2,41.0 ,82.0,15AC08015,,
,5,金属包覆垫 G7EY21,G7EY21.001,290*222*3,4,136.8 ,547.2,15AC08015,,
,6,金属包覆垫 G7EY21,G7EY21.003,648*560*3,4,312.8 ,1251.2,15AC08015,,
,7,国产无石棉  G2K22,G2K22.002,790*550*3(方形)==,1,414.4 ,414.4,15AC08015,,
,8,国产无石棉  G2K22,G2K22.006,696*462*3(方形)--,1,255.0 ,255.0,15AC08015,,
,9,国产无石棉  G2K24,G2K24.003,678*504*3(方形)==,2,,0.0,15AC08015,,
,10,G2K24 [HG/T20610],D200-4.0  1221,324*258*234*222,2,88.0 ,176.0,15AC08015,,
1月23日,1,PTFE垫片,RF50-16,RF50-16,1 ,6.7 ,6.7 ,Q4247,巨化容器,2015
,2,PTFE垫片,RF25-16,RF25-16,11 ,4.5 ,49.5 ,Q4247,,
,3,PTFE垫片,RF250-1.0,RF250-1.0,1 ,32.3 ,32.3 ,Q4247,,
,4,PTFE垫片,500-1.0,500-1.0,6 ,96.5 ,579.0 ,Q4154,,
,5,XB350垫片,500-1.0,500-1.0,1 ,43.7 ,43.7 ,Q4154,,
,6,XB350垫片,500-1.0,500-1.0,1 ,43.7 ,43.7 ,Q4154,,
,7,缠绕垫  2222,594*575*547*535*4.5,594*575*547*535*4.5,2 ,145.3 ,290.6 ,Q4245-02,,
,8,缠绕垫,D40-150  2222,D40-150  2222,2 ,5.8 ,11.6 ,Q4245-02,,
,9,缠绕垫  2222,594*575*547*535*4.5,594*575*547*535*4.5,1 ,145.3 ,145.3 ,Q4242,,
,10,PTFE垫片,620*585*532 20-Ф18,620*585*532 20-Ф18,1 ,192.9 ,192.9 ,Q4248,,
,11,PTFE垫片,RF65-16,RF65-16,1 ,7.7 ,7.7 ,Q4248,,
,12,PTFE垫片,RF50-16,RF50-16,2 ,6.7 ,13.4 ,Q4248,,
,13,PTFE垫片,RF50-16,RF50-16,2 ,6.7 ,13.4 ,Q4248,,
,14,缠绕垫,B500-4.0  0232,B500-4.0  0232,1 ,112.8 ,112.8 ,Y4394,,
,15,改性RPTFE垫片,565*525*3,565*525*3,32 ,196.5 ,6288.0 ,AM14-002-001-032,,
,16,聚丙烯垫片,10*5*1,10*5*1,640 ,0.7 ,448.0 ,AM14-002-001-032,,
,17,聚丙烯垫片,13.5*9*1,13.5*9*1,960 ,0.9 ,864.0 ,AM14-002-001-032,,
,18,改性RPTFE垫片,183*160*3,183*160*3,32 ,27.2 ,870.4 ,AM14-002-001-032,,
,19,改性RPTFE垫片,87*61*3,87*61*3,64 ,8.7 ,556.8 ,AM14-002-001-032,,
,20,改性RPTFE垫片,10*6*3,10*6*3,64 ,2.0 ,128.0 ,AM14-002-001-032,,
,21,缠绕垫,B100-25  0232,B100-25  0232,1 ,22.1 ,22.1 ,Y4379,,
,22,缠绕垫,B125-25  0232,B125-25  0232,1 ,26.0 ,26.0 ,Y4379,,
,23,缠绕垫,B40-40  0232,B40-40  0232,3 ,7.7 ,23.1 ,Y4379,,
,24,缠绕垫,B25-25  0232,B25-25  0232,2 ,6.6 ,13.2 ,Y4379,,
,25,缠绕垫,B500-1.0  0232,B500-1.0  0232,1 ,112.8 ,112.8 ,Y4379,,
,26,缠绕垫,G13-700-1.6-2B,G13-700-1.6-2B,2 ,183.3 ,366.6 ,Y4353-02,,
,27,缠绕垫,B22-700-1.6,B22-700-1.6,2 ,141.0 ,282.0 ,Y4353-02,,
,28,缠绕垫,D100-25  2222,D100-25  2222,4 ,19.3 ,77.2 ,Y4353-02,,
,29,RSB  304,744*704*3,744*704*3,2 ,75.7 ,151.4 ,Y4353-02,,
,30,缠绕垫  2222,539*506*480*471*4.5,539*506*480*471*4.5,2 ,102.6 ,205.2 ,Y4353-02,,
,31,缠绕垫  0828,818*768*732*4.5,818*768*732*4.5,1 ,1435.9 ,1435.9 ,Y4329,,
,32,PTFE垫片,800-1.0,800-1.0,2 ,243.6 ,487.2 ,Q4241,,
,33,PTFE垫片,RF25-16,RF25-16,4 ,4.5 ,18.0 ,Q4249,,
,34,PTFE垫片,RF50-16,RF50-16,1 ,6.7 ,6.7 ,Q4249,,
,35,PTFE垫片,RF40-16,RF40-16,1 ,5.8 ,5.8 ,Q4249,,
,36,PTFE垫片,RF450-0.6,RF450-0.6,1 ,77.8 ,77.8 ,Q4249,,
,37,缠绕垫,B100-40  0222,B100-40  0222,1 ,15.8 ,15.8 ,Q4239,,
,38,缠绕垫,B50-25  0222,B50-25  0222,1 ,9.0 ,9.0 ,Q4239,,
,39,PTFE垫片,RF80-16,RF80-16,1 ,8.6 ,8.6 ,Q4239,,
,40,PTFE垫片,RF25-16,RF25-16,2 ,4.5 ,9.0 ,Q4239,,
,41,PTFE垫片,RF100-16,RF100-16,1 ,11.3 ,11.3 ,Q4239,,
,42,PTFE垫片,RF25-16,RF25-16,1 ,4.5 ,4.5 ,Q4239,,
,43,PTFE垫片,RF50-16,RF50-16,1 ,6.7 ,6.7 ,Q4239,,
,44,改性RPTFE垫片,RF25-40,RF25-40,1 ,5.4 ,5.4 ,Q4239,,
,45,PTFE垫片,RF20-16,RF20-16,2 ,3.0 ,6.0 ,Q4239,,
,46,PTFE垫片,RF500-0.6,RF500-0.6,1 ,95.7 ,95.7 ,Q4239,,
,47,缠绕垫  0828,818*768*732*4.5-T,818*768*732*4.5-T,1 ,1692.3 ,1692.3 ,Y4334,,
,48,缠绕垫  0828,818*768*732*4.5-T,818*768*732*4.5-T,1 ,1692.3 ,1692.3 ,Y4334,,
,49,缠绕垫  0828,818*768*732*4.5,818*768*732*4.5,1 ,1435.9 ,1435.9 ,Y4334,,
,50,缠绕垫  2222,818*794*754*732,818*794*754*732,1 ,246.2 ,246.2 ,Y4333,,
,51,PTFE垫片,RF500-1.6,RF500-1.6,1 ,106.2 ,106.2 ,Y4390,,
,52,改性RPTFE垫片,RF80-150,RF80-150,4 ,11.5 ,46.0 ,Y4390,,
,53,改性RPTFE垫片,RF20-150,RF20-150,1 ,3.4 ,3.4 ,Y4390,,
,54,缠绕垫,D500-1.6  2222,D500-1.6  2222,8 ,149.6 ,1196.8 ,Q4229,,
,55,缠绕垫,D50-150  2222,D50-150  2222,1 ,13.9 ,13.9 ,Q4229,,
,56,XB350垫片,565*505*3,565*505*3,60 ,46.2 ,2772.0 ,,,
,57,PTFE垫片,RF50-25,RF50-25,1 ,6.7 ,6.7 ,Q4226,,
,58,08钢平垫,37*22*3,37*22*3,6 ,5.2 ,31.2 ,Y4130-02-01-02,,
,59,缠绕垫  2222,D250-150  2222,D250-150  2222,2 ,44.2 ,88.4 ,Q3202-02,,
,60,缠绕垫,B500-4.0  0232,B500-4.0  0232,2 ,112.8 ,225.6 ,Y4264-02,,
,,,,,,,23737.7 ,,,
1月28日,1,改性RPTFE垫片,RF20-16,RF20-16,2 ,3.4 ,6.8 ,Y15003,,
,2,PTFE垫片,RF20-10,RF20-10,3 ,3.0 ,9.0 ,Y15001,,
,3,PTFE垫片,RF20-10,RF20-10,3 ,3.0 ,9.0 ,Y15002,,
,4,缠绕垫  2222,D500-1.6,D500-1.6,1 ,149.6 ,149.6 ,Y4383,,
,5,缠绕垫  2222,D500-1.6,D500-1.6,1 ,149.6 ,149.6 ,Y4383,,
,6,改性RPTFE垫片,RF50-300,RF50-300,1 ,11.9 ,11.9 ,Y4383,,
,7,缠绕垫  2222,D500-1.6,D500-1.6,1 ,149.6 ,149.6 ,Q4243,,
,8,改性RPTFE垫片,RF450-16,RF450-16,1 ,151.6 ,151.6 ,Q4244,,
,9,缠绕垫  9929,D40-150,D40-150,1 ,119.7 ,119.7 ,Q4244,,
,10,PTFE垫片,RF80-150,RF80-150,6 ,9.9 ,59.4 ,Q4252-03,,
,11,PTFE垫片,RF20-150,RF20-150,3 ,2.6 ,7.8 ,Q4252-03,,
,12,PTFE垫片,RF500-1.0,RF500-1.0,3 ,96.5 ,289.5 ,Q4252-03,,
,13,缠绕垫  2222,D500-1.6,D500-1.6,3 ,149.6 ,448.8 ,Q4253-03,,
,14,XB350垫片,RF80-150,RF80-150,3 ,3.9 ,11.7 ,Q4253-03,,
,15,缠绕垫    ,G82-700-6.4-4  ,G82-700-6.4-4  ,1 ,1692.3 ,1692.3 ,Y4332,,
,16,缠绕垫    ,G82-700-6.4-4   ,G82-700-6.4-4   ,1 ,1692.3 ,1692.3 ,Y4332,,
,17,缠绕垫   ,G82-700-6.4,G82-700-6.4,1 ,1435.9 ,1435.9 ,Y4332,,
,18,XB350垫片,818*732*4.5,818*732*4.5,1 ,92.3 ,92.3 ,Y4332,,
,19,PTFE垫片,500-1.0,500-1.0,7 ,96.5 ,675.5 ,G4003-07,,
,20,PTFE垫片,81*40*1.5,81*40*1.5,21 ,2.2 ,46.2 ,G4003-07,,
,21,PTFE垫片,127*82*1.5,127*82*1.5,14 ,5.2 ,72.8 ,G4003-07,,
,22,PTFE垫片,67*25*1.5,67*25*1.5,21 ,1.5 ,31.5 ,Q4403-07,,
,23,缠绕垫  2222,D450-1.6,D450-1.6,1 ,119.7 ,119.7 ,Q4246,,
,24,PTFE垫片,65*52.4*2,65*52.4*2,62 ,1.8 ,111.6 ,YX4017-31,,
,25,PTFE垫片,49.2*36.5*2,49.2*36.5*2,31 ,1.0 ,31.0 ,YX4017-31,,
,26,PTFE垫片,84*71.4*2,84*71.4*2,31 ,3.1 ,96.1 ,YX4017-31,,
,27,缠绕垫  1221,1015*994*944*912,1015*994*944*912,2 ,340.0 ,680.0 ,Y4179-02,,
,,,,,,,8351.2 ,,,
2月12日,1,齿形垫 304+FG,B500-900,B500-900,1 ,646.2 ,646.2 ,Y4389,,
,2,椭圆垫  S304,20-900,20-900,1 ,41.9 ,41.9 ,Y4389,,
,3,PTFE垫片,RF40-25,RF40-25,1 ,5.8 ,5.8 ,Y15005,,
,4,缠绕垫  0232,B300-25  0232,B300-25  0232,2 ,66.7 ,133.4 ,Y15005,,
,5,PTFE垫片,RF15-25,RF15-25,2 ,2.1 ,4.2 ,Y15005,,
,6,PTFE垫片,RF20-16,RF20-16,2 ,3.0 ,6.0 ,Y15006,,
,7,缠绕垫 ,D250-300  9929,D250-300  9929,4 ,777.8 ,3111.2 ,,,
,8,缠绕垫,C53-1400-2.5,C53-1400-2.5,1 ,450.0 ,450.0 ,Y4278,,
,9,PTFE垫片,800-2.5,800-2.5,1 ,244.0 ,244.0 ,Q15014,,
,10,PTFE垫片,RF40-16,RF40-16,1 ,5.8 ,5.8 ,Q15014,,
,11,PTFE垫片,1600-1.0,1600-1.0,4 ,687.0 ,2748.0 ,Q15003-04,,
,12,PTFE垫片,170*125*3,170*125*3,4 ,12.4 ,49.6 ,Q15003-04,,
,13,PTFE垫片,FF100-16,FF100-16,4 ,31.1 ,124.4 ,Q15003-04,,
,14,PTFE垫片,FF125-16,FF125-16,4 ,40.2 ,160.8 ,Q15003-04,,
,15,PTFE垫片,RF450-1.0,RF450-1.0,4 ,94.9 ,379.6 ,Q15003-04,,
,16,缠绕垫  0222,1018*968*932,1018*968*932,2 ,308.8 ,617.6 ,Y4179-02-01-02,,
,17,缠绕垫,C13-1200-4.0,C13-1200-4.0,1 ,492.0 ,492.0 ,Y4131-06-01-06,,
,,,,,,,9220.5 ,,,
3月4日,1,缠绕垫,B82-900-6.4,B82-900-6.4,1 ,1990.9 ,1990.9 ,Y4179-02,,
,,,,,,,1990.9 ,,,
3月6日,1,缠绕垫,D100-600  5525,D100-600  5525,3 ,99.2 ,297.6 ,Y4391-03,,
,2,缠绕垫,B42-1200-6.4,B42-1200-6.4,3 ,835.5 ,2506.5 ,Y4391-03,,
,3,八角垫  S30408,32-2500,32-2500,2 ,82.7 ,165.4 ,R4003,,
,4,PTFE垫片,RF25-16,RF25-16,2 ,4.5 ,9.0 ,Q15023,,
,5,PTFE垫片,RF25-16,RF25-16,4 ,4.5 ,18.0 ,Q15023,,
,6,PTFE垫片,RF500-0.6,RF500-0.6,1 ,95.7 ,95.7 ,Q15023,,
,7,缠绕垫,D500-600  5525,D500-600  5525,3 ,752.7 ,2258.1 ,Y4392-03,,
,8,缠绕垫,D50-600  5525,D50-600  5525,3 ,45.6 ,136.8 ,Y4392-03,,
,9,缠绕垫,D200-600  5525,D200-600  5525,3 ,169.4 ,508.2 ,Y4392-03,,
,10,PTFE垫片,500-1.0,500-1.0,10 ,96.5 ,965.0 ,Q15002-17,,
,11,PTFE垫片,81*40*1.5,81*40*1.5,30 ,2.2 ,66.0 ,Q15002-17,,
,12,PTFE垫片,127*82*1.5,127*82*1.5,20 ,5.2 ,104.0 ,Q15002-17,,
,13,PTFE垫片,67*25*1.5,67*25*1.5,30 ,1.5 ,45.0 ,Q15002-17,,
,14,PTFE垫片,RF25-16,RF25-16,4 ,4.5 ,18.0 ,Q15025,,
,15,PTFE垫片,RF350-10,RF350-10,2 ,72.2 ,144.4 ,Q15021,,
,16,PTFE垫片,RF25-16,RF25-16,2 ,4.5 ,9.0 ,Q15021,,
,17,PTFE垫片,RF50-16,RF50-16,1 ,6.7 ,6.7 ,Q15024,,
,18,PTFE垫片,RF25-16,RF25-16,4 ,4.5 ,18.0 ,Q15024,,
,19,PTFE垫片,RF50-16,RF50-16,2 ,6.7 ,13.4 ,Q15022,,
,20,PTFE垫片,RF25-16,RF25-16,4 ,4.5 ,18.0 ,Q15022,,
,21,PTFE垫片,RF250-0.6,RF250-0.6,1 ,30.3 ,30.3 ,Q15022,,
,22,PTFE垫片,1400-0.25,1400-0.25,4 ,572.3 ,2289.2 ,Y15054,,
,23,XB350垫片,30*22*2,30*22*2,6 ,2.6 ,15.6 ,Y15054,,
,24,PTFE垫片,RF100-16,RF100-16,1 ,11.3 ,11.3 ,Y15107,,
,25,PTFE垫片,RF25-16,RF25-16,2 ,4.5 ,9.0 ,Y15107,,
,26,PTFE垫片,RF500-1.0,RF500-1.0,1 ,96.5 ,96.5 ,Y15107,,
,27,PTFE垫片,MFM100-25,MFM100-25,1 ,10.3 ,10.3 ,Y15108,,
,28,PTFE垫片,MFM25-25,MFM25-25,2 ,1.6 ,3.2 ,Y15108,,
,29,PTFE垫片,MFM500-2.5,MFM500-2.5,1 ,95.7 ,95.7 ,Y15108,,
,30,缠绕垫,B25-160  0232,B25-160  0232,1 ,6.6 ,6.6 ,Y15110,,
,31,缠绕垫,B50-160  0232,B50-160  0232,1 ,11.8 ,11.8 ,Y15110,,
,32,缠绕垫,B350-2.5  0424,B350-2.5  0424,2 ,77.8 ,155.6 ,Q15005,,
,33,缠绕垫,D200-300  5525,D200-300  5525,2 ,137.7 ,275.4 ,Q15005,,
,34,缠绕垫,D150-300  5525,D150-300  5525,2 ,112.7 ,225.4 ,Q15005,,
,35,缠绕垫,B500-2.5  0323,B500-2.5  0323,2 ,95.2 ,190.4 ,Q15008,,
,36,缠绕垫,D250-300  3323,D250-300  3323,2 ,130.2 ,260.4 ,Q15008,,
,37,缠绕垫,D100-300  2323,D100-300  2323,4 ,49.7 ,198.8 ,Q15008,,
,38,PTFE垫片,162*102*3,162*102*3,1 ,15.0 ,15.0 ,Y15017,,
,39,PTFE垫片,1200-1.0,1200-1.0,1 ,474.2 ,474.2 ,Y15017,,
,40,XB350垫片,32*20*2,32*20*2,1 ,2.6 ,2.6 ,Y15017,,
,41,PTFE垫片,RF250-10,RF250-10,1 ,32.3 ,32.3 ,Y15017,,
,42,缠绕垫,B82-900-6.4,B82-900-6.4,2 ,1008.5 ,2017.0 ,Y4179-02,,
,,,,,,,13829.4 ,,,
3月10日,1,RSB  304,1500-1.6,1500-1.6,1 ,647.7 ,647.7 ,Y4145,,
,2,波齿垫片  10刚+石墨,G5-1600-2.5-2B,G5-1600-2.5-2B,1 ,897.4 ,897.4 ,Y4197,,
,3,波齿垫片  10刚+石墨,C5-1600-2.5-2B,C5-1600-2.5-2B,1 ,743.6 ,743.6 ,Y4197,,
钛10,4,缠绕垫,B82-900-6.4,B82-900-6.4,1 ,1008.5 ,1008.5 ,Y4179-02,,
,,,,,,,3297.2 ,,,
3月26日,1,缠绕垫  0828,G82-700-6.4-4,G82-700-6.4-4,1 ,1692.3 ,1692.3 ,Y4333,,
,2,缠绕垫  0828,G82-700-6.4-4,G82-700-6.4-4,1 ,1692.3 ,1692.3 ,Y4333,,
钛10,3,缠绕垫  0828,B82-700-6.4,B82-700-6.4,1 ,1435.9 ,1435.9 ,Y4333,,
,4,缠绕垫  0828,G82-700-6.4-4,G82-700-6.4-4,1 ,1692.3 ,1692.3 ,Y4332,,
,5,缠绕垫  0828,G82-700-6.4-4,G82-700-6.4-4,1 ,1692.3 ,1692.3 ,Y4332,,
,6,缠绕垫  0828,B82-700-6.4,B82-700-6.4,1 ,1435.9 ,1435.9 ,Y4332,,
,7,缠绕垫  0828,G82-700-6.4-4,G82-700-6.4-4,1 ,1692.3 ,1692.3 ,Y4334,,
,8,缠绕垫  0828,G82-700-6.4-4,G82-700-6.4-4,1 ,1692.3 ,1692.3 ,Y4334,,
,9,缠绕垫  0828,B82-700-6.4,B82-700-6.4,1 ,1435.9 ,1435.9 ,Y4334,,
,10,缠绕垫  0828,G82-700-6.4-4,G82-700-6.4-4,1 ,1692.3 ,1692.3 ,Y4332,,
,,,,,,,16153.8 ,,,
3月27日,1,缠绕垫,D25-300  2525,D25-300  2525,2 ,11.9 ,23.8 ,Y15008,,
,2,PTFE垫片,600-0.6,600-0.6,2 ,133.2 ,266.4 ,Q15031,,
,3,缠绕垫,B65-25  0232,B65-25  0232,2 ,13.5 ,27.0 ,Y15018-02,,
,4,缠绕垫,B80-25  0232,B80-25  0232,4 ,14.1 ,56.4 ,Y15018-02,,
,5,缠绕垫,B50-25  0232,B50-25  0232,2 ,11.8 ,23.6 ,Y15018-02,,
,6,缠绕垫,B500-2.5  0232,B500-2.5  0232,4 ,112.8 ,451.2 ,Y15018-02,,
,7,缠绕垫,D25-300  3323,D25-300  3323,2 ,9.9 ,19.8 ,Q15007,,
,8,缠绕垫,B500-2.5  0323,B500-2.5  0323,2 ,95.2 ,190.4 ,Q15007,,
,9,缠绕垫,D150-300  5525,D150-300  5525,2 ,112.7 ,225.4 ,Y15010,,
,10,缠绕垫,D100-300  5525,D100-300  5525,2 ,71.6 ,143.2 ,Y15010,,
,11,缠绕垫,B500-2.5  0525,B500-2.5  0525,2 ,127.0 ,254.0 ,Y15010,,
,12,RSB  304,RF80-300,RF80-300,2 ,8.8 ,17.6 ,Q15009,,
,13,RSB  304,RF200-300,RF200-300,2 ,37.5 ,75.0 ,Q15009,,
,14,RSB  304,RF150-300,RF150-300,2 ,25.0 ,50.0 ,Q15009,,
,15,RSB  304,MFM500-2.5,MFM500-2.5,2 ,66.7 ,133.4 ,Q15009,,
,16,缠绕垫,D80-300  2525,D80-300  2525,2 ,38.0 ,76.0 ,Y15016,,
,17,缠绕垫,B450-2.5  0525,B450-2.5  0525,2 ,130.6 ,261.2 ,Y15016,,
,18,PTFE垫片,RF50-10,RF50-10,1 ,6.7 ,6.7 ,Q15029,,
,19,PTFE垫片,600*518*3,600*518*3,1 ,117.4 ,117.4 ,Q15029,,
,20,缠绕垫,D100-300  5525,D100-300  5525,8 ,71.6 ,572.8 ,Q15011,,
,21,缠绕垫,D80-300  5525,D80-300  5525,2 ,40.8 ,81.6 ,Q15011,,
,22,缠绕垫,D40-300  5525,D40-300  5525,2 ,18.3 ,36.6 ,Q15011,,
,23,缠绕垫,D100-300  5525,D100-300  5525,2 ,71.6 ,143.2 ,Q15011,,
,24,缠绕垫,D50-300  5525,D50-300  5525,2 ,24.3 ,48.6 ,Q15011,,
,25,缠绕垫,B500-2.5  0525,B500-2.5  0525,2 ,127.0 ,254.0 ,Q15011,,
,26,缠绕垫,B500-2.5  0525,B500-2.5  0525,2 ,127.0 ,254.0 ,Y15011,,
,27,缠绕垫,D150-300  1525,D150-300  1525,2 ,90.6 ,181.2 ,Y15011,,
,28,缠绕垫,D80-300  2525,D80-300  2525,4 ,38.0 ,152.0 ,Y15011,,
,29,RSB  304,1818*1718*1620*3 24-Ф23,1818*1718*1620*3 24-Ф23,2 ,859.3 ,1718.6 ,Q15013,,
,30,RSB  304,RF80-150,RF80-150,2 ,7.5 ,15.0 ,Q15013,,
,31,RSB  304,350*320*280*3 12-Ф18,350*320*280*3 12-Ф18,2 ,57.3 ,114.6 ,Q15013,,
,32,RSB  304,RF250-150,RF250-150,2 ,45.7 ,91.4 ,Q15013,,
,33,缠绕垫,D100-300  2525,D100-300  2525,2 ,66.6 ,133.2 ,Y15015,,
,34,缠绕垫,D50-300  2525,D50-300  2525,2 ,22.6 ,45.2 ,Y15015,,
,35,缠绕垫,B500-2.5  0525,B500-2.5  0525,2 ,127.0 ,254.0 ,Y15015,,
,36,缠绕垫,B42-500-2.5,B42-500-2.5,4 ,154.8 ,619.2 ,Q15004,,
,37,缠绕垫,D150-2.5  5525,D150-2.5  5525,2 ,53.2 ,106.4 ,Q15004,,
,38,PTFE垫片,RF50-16,RF50-16,8 ,6.7 ,53.6 ,Y15113-02,,
,39,PTFE垫片,RF500-10,RF500-10,6 ,95.7 ,574.2 ,Y15113-02,,
,40,缠绕垫,D100-300  5525,D100-300  5525,2 ,71.6 ,143.2 ,Q15010,,
,41,缠绕垫,B450-2.5  0525,B450-2.5  0525,2 ,130.6 ,261.2 ,Q15010,,
,42,PTFE垫片,800-0.6,800-0.6,2 ,243.6 ,487.2 ,Y15114,,
,43,PTFE垫片,RF25-16,RF25-16,1 ,4.5 ,4.5 ,Y15114,,
,44,缠绕垫,D25-150  5525,D25-150  5525,4 ,9.8 ,39.2 ,Q15006,,
,45,缠绕垫,B42-600-1.6,B42-600-1.6,4 ,160.1 ,640.4 ,Q15006,,
,46,缠绕垫,D25-300  5525,D25-300  5525,2 ,14.2 ,28.4 ,Q15006,,
,47,氟橡胶垫片,157*104*2,157*104*2,2 ,20.3 ,40.6 ,G15001-02,,
,48,氟橡胶垫片,81*48*2,81*48*2,6 ,6.5 ,39.0 ,G15001-02,,
,49,氟橡胶垫片,573*500*3,573*500*3,2 ,269.4 ,538.8 ,G15001-02,,
,50,氟橡胶垫片,120*68*2,120*68*2,2 ,14.2 ,28.4 ,G15001-02,,
,51,氟橡胶垫片,56*24*2,56*24*2,8 ,3.9 ,31.2 ,G15001-02,,
,52,氟橡胶垫片,105*76*2,105*76*2,4 ,10.9 ,43.6 ,G15001-02,,
,53,改性RPTFE垫片,RF20-10,RF20-10,4 ,3.4 ,13.6 ,Y15007,,
,54,改性RPTFE垫片,RF25-10,RF25-10,4 ,5.4 ,21.6 ,Y15007,,
,55,改性RPTFE垫片,RF40-10,RF40-10,2 ,5.9 ,11.8 ,Y15007,,
,56,改性RPTFE垫片,RF50-10,RF50-10,1 ,9.9 ,9.9 ,Y15007,,
,57,硅橡胶条,40*30,40*30,9 ,196.6 ,1769.4 ,Y15007,,
,58,缠绕垫,D200-300  5525,D200-300  5525,2 ,137.7 ,275.4 ,Y15012,,
,59,缠绕垫,D80-300  5525,D80-300  5525,2 ,40.8 ,81.6 ,Y15012,,
,60,缠绕垫,D50-300  5525,D50-300  5525,2 ,24.3 ,48.6 ,Y15012,,
,61,缠绕垫,B500-2.5  0525,B500-2.5  0525,2 ,127.0 ,254.0 ,Y15012,,
,62,RSB  304,RF20-25,RF20-25,4 ,2.6 ,10.4 ,Y15119,,
,63,改性RPTFE垫片,800-0.6,800-0.6,2 ,243.6 ,487.2 ,Y15119,,
,64,缠绕垫,B100-25  0323,B100-25  0323,6 ,21.5,129.0 ,Y4323,,
,65,缠绕垫,B50-25  0323,B50-25  0323,3 ,11.6,34.8 ,Y4323,,
,66,缠绕垫,B25-25  0323,B25-25  0323,3 ,6.2 ,18.6 ,Y4323,,
,67,缠绕垫,B65-25  0323,B65-25  0323,1 ,15.4 ,15.4 ,Y4323,,
,68,缠绕垫,B40-25  0323,B40-25  0323,1 ,7.8 ,7.8 ,Y4323,,
,69,缠绕垫,B40-25  0323,B40-25  0323,4 ,7.8 ,31.2 ,Y4323,,
,70,缠绕垫,B100-25  0323,B100-25  0323,6 ,21.5,129.0 ,Y4325,,
,71,缠绕垫,B50-25  0323,B50-25  0323,3 ,11.6,34.8 ,Y4325,,
,72,缠绕垫,B25-25  0323,B25-25  0323,3 ,6.2 ,18.6 ,Y4325,,
,73,缠绕垫,B65-25  0323,B65-25  0323,1 ,15.4 ,15.4 ,Y4325,,
,74,缠绕垫,B40-25  0323,B40-25  0323,1 ,7.8 ,7.8 ,Y4325,,
,75,缠绕垫,B40-25  0323,B40-25  0323,4 ,7.8 ,31.2 ,Y4325,,
,76,缠绕垫,B300-40  0232,B300-40  0232,7 ,66.7 ,466.9 ,Y4336-07,,
,77,缠绕垫,G13-1200-4.0-4,G13-1200-4.0-4,1 ,708.5 ,708.5 ,Y4131,,
,78,缠绕垫,C13-1200-4.0,C13-1200-4.0,1 ,492.0 ,492.0 ,Y4131,,
,79,缠绕垫,W13-1200-4.0,W13-1200-4.0,1 ,660.0 ,660.0 ,Y4131,,
,80,波齿垫  304+石墨,F1-1200-4.0-4B,F1-1200-4.0-4B,1 ,784.9 ,784.9 ,Y4131,,
,81,PTFE垫片,49.2*36.5*2,49.2*36.5*2,12 ,1.0 ,12.0 ,YX4017-31,,
,82,PTFE垫片,84*71.4*2,84*71.4*2,12 ,3.1 ,37.2 ,YX4017-31,,
,,,,,,,16812.2 ,,,
3月30日,1,缠绕垫,B22-1400-2.5,B22-1400-2.5,1 ,392.5 ,392.5 ,Y4359,,
,2,缠绕垫  0828,G82-700-6.4-4,G82-700-6.4-4,1 ,1692.3 ,1692.3 ,Y4333,,
,3,缠绕垫  0828,G82-700-6.4-4,G82-700-6.4-4,1 ,1692.3 ,1692.3 ,Y4333,,
钛10,4,缠绕垫  0828,B82-700-6.4,B82-700-6.4,1 ,1435.9 ,1435.9 ,Y4333,,
,,,,,,,5213.0 ,,,
3月31日,1,缠绕垫  0828,B82-700-6.4,B82-700-6.4,1 ,1435.9 ,1435.9 ,Y4334,,
,2,缠绕垫  0828,G82-700-6.4-4,G82-700-6.4-4,1 ,1692.3 ,1692.3 ,Y4334,,
,3,缠绕垫  0828,B82-700-6.4,B82-700-6.4,1 ,907.6 ,907.6 ,Y4333,,
,,, , ,,,4035.8 ,,,
4月13日,1,缠绕垫,D80-300  2525,D80-300  2525,6 ,38.0 ,228.0 ,Q15020,,
,2,缠绕垫,B600-2.5  0525,B600-2.5  0525,10 ,170.0 ,1700.0 ,Q15020,,
,3,缠绕垫,B250-2.5  0525,B250-2.5  0525,8 ,58.4 ,467.2 ,Q15020,,
,4,改性RPTFE垫片,800-0.6,800-0.6,2 ,272.7 ,545.4 ,Y15118,,
,5,RSB  304,RF20-25,RF20-25,4 ,2.6 ,10.4 ,Y15118,,
,6,改性RPTFE垫片,700-0.6,700-0.6,2 ,204.4 ,408.8 ,Y15117,,
,7,RSB  304,RF20-25,RF20-25,6 ,2.6 ,15.6 ,Y15117,,
,8,齿形垫  S30408,32-42.0,32-42.0,2 ,20.0 ,40.0 ,R4003,,
,9,缠绕垫,D100-300  5525,D100-300  5525,4 ,71.6 ,286.4 ,Y15013-02,,
,10,缠绕垫,B500-2.5  0525,B500-2.5  0525,4 ,127,508.0 ,Y15013-02,,
,11,缠绕垫,B500-2.5  0525,B500-2.5  0525,4 ,127,508.0 ,Y15013-02,,
,12,缠绕垫,D250-300  5525,D250-300  5525,2 ,170.9 ,341.8 ,Y15009,,
,13,缠绕垫,D100-300  5525,D100-300  5525,2 ,71.6 ,143.2 ,Y15009,,
,14,缠绕垫,D100-300  5525,D100-300  5525,2 ,71.6 ,143.2 ,Y15009,,
